sentiment	review
0	SAARC not only about India: Vaidya
0	How to choose right bank for your business?
0	Interaction on Nepal�s growth opportunities in the offing
0	Citizens Bank signs pact with Boom Remittance
0	Contractor resumes work on TIA project
0	Billions in unspent dev budget for Tarai frozen
0	Prabhu Bank launches new schemes for its credit card holders
0	Asha Laghubitta opens branch in Thaha, Makawanpur
0	Chhimek Laghubitta conducts 15th AGM; approves 52.70% dividend
0	Agricultural Dev. Bank declares 20% stock dividend; Paid up to reach Rs 7.08 arba
0	Mirmire Microfinance 6th AGM today; to endorse 50% bonus & 25% right share
0	Premier Insurance 23rd AGM today; to endorse 20% bonus share &
0	Last day to secure 11.80% bonus share of Cosmos Dev. Bank
0	Gandaki Bikas Bank SGM on Poush 29; to approve merger with Fewa Bikas Bank
0	Nepal Grameen Bikas Bank 2nd AGM on Magh 14; no dividend this time
0	�Establishment of new stock exchange is mandatory if NEPSE is not going to adopt changes soon� � Dipendra Agrawal
0	National Hydropower finally conducts its AGM the second time
0	Century Bank receives LOI from Nepal Rastra BanKalika Microcredit Development Bank�s 65% bonus share approved by NRB
0	NEPSE commences the week�s trading with a gain of 25.50 points; turnover above Rs 67 crore
0	Asian Life and National Life Insurance�s up 36% and 7% respectively
0	Nepal SBI Bank convening its 23rd AGM today; to endorse 28% bonus share
0	Gandaki Bikas Bank converts 12.23 lakh units promoter share
0	Machhapuchchhre Bank declares 20.75% bonus share, Paidup capital reach at Rs 6.59 arba
0	NEPSE lists 38.32 lakh bonus shares & 54.74 lakh right shares of Muktinath Bikas Bank & 6 other companies
0	Nepal Life Insurance announces 26.31% bonus share; FPO allottees also eligible for bonus
0	Muktinath Bikas Bank auctioning 1.13 lakh units unclaimed right shares from today; LTP stood at Rs 776
0	Kankai Bikas Bank announces 20% bonus & 214% right share; Paid up to reach Rs 47.1 crore
0	Nepal Investment Bank announces 20% stock & 21% cash dividend; Paid up capital to reach Rs 8.7 arba
0	Cut off price for 37,301 unit ordinary shares of Nepal Community stood Rs 125; Jhimruk Bikas Bank cut off price for 3,889 unit promoter shares stood Rs 100
0	Country Dev. Bank 8th AGM today; to approve 7.25% stock dividend
0	Unilever Nepal shareholders to get Rs1020 per share dividend;�AGM on Ashwin 5; LTP stood Rs 33,780
0	Api Power Company earns Rs 8.08 cr from net loss of Rs 66.67 lakh in Q4; income from power sales Rs 10.58 cr
0	How much to bid in Agricultural Dev Bank�s 19.68 lakh units right share auction? Auction ends on Falgun 12
0	Reliable Dev Bank�s 11th AGM on Chaitra 2; to endorse 28.14% bonus share and cancellation of 100% right
0	Sanima Capital refunding Synergy Power IPO non-allottees from Falgun 10
0	Kanchan Development Bank shifts into its own building
0	Asha Laghubitta opens two new branches
0	Everest Bank receives approval for ASBA system
0	Synergy Power IPO allotment concludes; up to 310 units decided through lottery, retail investors up to 500 units allotted 3.04%, others allotted 2.93% on pro rata basis
0	Synergy Power IPO Allotment Module
0	NIBL Capital Markets refunding Samata Microfinance IPO non-allottees from Falgun 9; direct transfer to Nepal Investment Bank, Deva Bikas Bank, Ace Dev Bank and Goodwill Finance
0	Siddhartha Bank 15th AGM today; to endorse 39% bonus share and 30% right
0	See how Prabhu Insurance and 7 other non-life insurance companies have performed in the 2nd quarter this year based on their quarterly report
0	Samata Microfinance IPO allotment concludes; all allottees allotted 10 kitta through lottery; out of 84,950 applicants only 8,817 got 10 kitta each
0	Citizens Bank increases interest rates on savings accounts; also launches 5-year fixed deposit scheme
0	Delay in depositing shares into Demat accounts frustrates shareholders; right shares of Mount Makalu, Sindhu Bikas Bank and many others not credited even after 22 days of listing
0	Samata Microfinance IPO Allotment Module
0	Asian Life Insurance announces 20% bonus and 50% right share; paid up capital to reach Rs 1.20 arba
0	Book closure for 100% right share of Bhargav Bikas Bank on Falgun 12
0	Tourism Dev. Bank opens 7 new branches
0	Janata Bank�s 7th AGM today; to endorse 12% bonus share and merger with Triveni Bikas Bank; to also endorse agenda to act as stock broker
0	Janata Bank elects Keshab Bahadur Rayamajhi as chairman
0	Salt Trading Corporation proposes 20% bonus and 5% cash dividend
0	Last day to bid 1.58 lakh units unclaimed right shares of Siddhartha Bank at Rs 100 and above
0	�Mega and Tourism merger�against the interest of shareholders�
0	Himalayan Power Partner to issue 10.65 lakh units IPO shares for the locals of Lamjung district from Magh 17
0	Mega Bank signs MOU with Tourism Development Bank for merger; paid up to reach Rs 9.48 arba
0	Prabhu Bank receives approval for ASBA
0	Kasthamandap Development Bank receives approval for ASBA system
0	Fewa Bikas Bank earns Rs. 28.53 crore in Q2
0	Is this the real liquidity crunch or are banks just short of investable fund? Credit crunch is imminent if the government doesn�t react fast
0	How to apply for Forward Community Microfinance IPO using ASBA (Step-by-Step Process)
0	Nepal SBI announces its 23rd AGM on Magh 27; to endorse 28% bonus share
0	NCC Bank receives approval for ASBA system
0	�SEBON and NRB coordination needed to provide broker license to banks� � NEPSE
0	Om Development Bank earns Rs 29.89 crore
0	NEPSE overall stable today with nominal loss, Sensitive index unchanged
0	Last day to secure 17.25% bonus share of Prime Commercial Bank, book closure tomorrow
0	Khani Khola Hydropower�s share trading commence from today; stock symbol as KKHC
0	18 commercial banks and 9 development banks now associated with ASBA system
0	Sahara and Sahayogi Bikas Bank cancel merger process, trading to resume today after hiatus of 8 months; regulator should be stringent with these issues
0	Over 400 students participate in share market training organized by ANNFSU, Public Youth Campus
0	Gurkhas Finance 22nd AGM today; to endorse 50% right share
0	Asha Laghubitta conducts orientation and training program for branch managers
0	NIC ASIA Bank and Nepal Red Cross Society sign MOU for organizing 100 blood donation camps
0	Ganapati Microfinance opens its 6th branch office
0	Tourism Development Bank starts joint operation after acquiring Matribhumi and Kalinchowk Dev Bank
0	Everest Bank Supports Warm Clothes to Old Age Home at Pashupatinath Temple
0	CDS and Clearing Ltd. successfully conducts its 6th AGM
0	Seti Finance proposes 9% bonus share; paid up to reach Rs 16.42 crore
0	Trading in Mahalaxmi Bikas Bank starts after merger
0	Soaltee Hotel�s 42nd AGM today; to approve 10% stock & 11.05% cash dividend
0	Janaki Finance 20th AGM today; to approve 10% bonus share
0	Mithila Laghubitta Bikas Bank�s 8th AGM approves 12.67% bonus share
0	Bhargav Bikas Bank�s 9th AGM endorses 20% stock dividend
0	Summit Microfinance 8th AGM today; to approve 45% bonus & 100% right shares
0	Sunrise Bank & NIDC Capital Markets separate SGM today; to endorse acquisition of NIDC Capital by Sunrise Bank
0	Everest Bank inaugurates new ATM at Sorakhutte and also launches Corporate Signature Tune
0	Cutoff Price for auctioned ordinary and promoter shares of Sahara Bikas Bank stood at Rs 401 and Rs 227 respectively
0	Machhapuchchhre Bank has extended its ongoing 50% (1.93 crore units) right share; issue closing on Magh 2
0	Stock Brokers Association of Nepal AGM appoints a new executive committee; Priyaraj Regmi elected chairman
0	21st AGM of NMB Bank today; to endorse 19% bonus share & endorse FPO shares
0	Ganapati Microfinance inaugurates 3 new branches
0	8.46 Lakh units bonus share of Sagarmatha Insurance listed in NEPSE
0	Guheswori Merchant Banking and Finance AGM endorses 12% bonus share
0	Kumari Bank 50% right share added in SEBON pipeline
0	NEPSE lists 46.57 lakh units shares of Khani Khola Hydropower; Shares to be traded after 7 days
0	Bagmati Dev Bank to remain closed on Poush 28
0	Machhapuchchhre Bank supports schools in Dhankuta & Pokhara
0	NEPSE 2016: A Year In Review
0	Asha Laghubitta opens two branches in a day
0	Mero Microfinance 4th AGM approves 20% dividend
0	Api Power Company receives approval to generate electricity from 8MW Upper Naugarh Gad Small Hydroelectric Project
0	�This period of share market can be taken as a golden era which is just booting and yet to start up� � Tara Prasad Phullel
0	NCC Bank & 4 other dev. banks commencing joint transaction as Nepal Credit and Commerce Bank from today
0	See how much capital commercial banks need to increase after their mergers and acquisitions
0	5 BFIs sign pact under the guidance of Machhapuchchhre Bank for co-funding Likhu-2 Hydropower Project
0	Dr Rabindra Ghimire appointed as new Chairperson of Insurance Board
0	NCC Bank commencing joint transaction with 4 other dev. banks after merger; joint operation from Poush 17
0	Mero Microfinance AGM to approve 20% dividend in their 4th AGM today
0	Sewa Bikas Bank 10th AGM today; to endorse 19% bonus share
0	Premier Insurance�s 23rd AGM approves 20% stock dividend
0	Asha Laghubitta opens branch in Thaha, Makawanpur
0	Chhimek Laghubitta conducts 15th AGM; approves 52.70% dividend
0	Agricultural Dev. Bank declares 20% stock dividend; Paid up to reach Rs 7.08 arba
0	Mirmire Microfinance 6th AGM today; to endorse 50% bonus & 25% right share
0	Premier Insurance 23rd AGM today; to endorse 20% bonus share &
0	Last day to secure 11.80% bonus share of Cosmos Dev. Bank
0	Gandaki Bikas Bank SGM on Poush 29; to approve merger with Fewa Bikas Bank
0	Nepal Grameen Bikas Bank 2nd AGM on Magh 14; no dividend this time
0	�Establishment of new stock exchange is mandatory if NEPSE is not going to adopt changes soon� � Dipendra Agrawal
0	National Hydropower finally conducts its AGM the second time
0	Century Bank receives LOI from Nepal Rastra Bank to acquire Araniko & Innovative Dev. Bank
0	CDSC urges investors to include bank accounts while opening Demat account
0	Citizens Bank gets approval from SEBON for ASBA System
0	Investors protest in NEPSE premises; pose for 6-point demand
0	Chhimek Laghubitta�to approve�40% stock & 12.70% cash dividend;�15th AGM today
0	NMB Bank commences issuance of EMV chip cards�
0	Nepal SBI adds 6 more collection centers
0	Last day to secure bonus share of Nagbeli Laghubitta, Alpine Dev. Bank, Himalayan General & Sagarmatha Insurance
0	Bank of Kathmandu Lumbini appoints Sitram Kattel & Kunjana Ghimire as official Brand Ambassadors
0	Himalayan General Insurance 23rd AGM on Poush 29; to endorse 20% bonus �share & make amendment in right from 220% to 166%
0	Last day to secure 20% & 19% bonus share of Premier Insurance & NMB Bank respectively; Book Closure tomorrow
0	Mega Bank signs pact with Boom remittance
0	Himalayan Bank AGM to approve 30% bonus share; 24th AGM on Poush 22; Book Closure on Poush 6
0	Bank of Kathmandu Lumbini declares 23% bonus share; Paid up to reach Rs 5.63 arba
0	National Life Insurance AGM approves 30% bonus & 100% right share
0	Summit Microfinance AGM on Poush 25; Book closure on Poush 8; to endorse 45% bonus & 100% right share
0	Chilime Hydropower proposes 20% dividend; Paid up to reach Rs 3.44 arba
0	Manaslu Bikas Bank 6th AGM on Poush 23; to approve 18% bonus share
0	Standard Chartered Bank�s 30th AGM today; endorsing 33.33% bonus share
0	Lumbini General Insurance 12th AGM today; to endorse 18.18% bonus & 100% right share
0	Last day to secure 14.28% & 25% right share of Himalayan Bank & Kasthamandap Dev. Bank respectively
0	United Insurance urges shareholders to claim public shares bought from secondary market by Poush 11
0	Prime Commercial Bank extends 4.84 lakh units auction closing date till Poush 3
0	Hamro Bikas Bank 8th AGM to endorse 25% bonus & 200% right share; AGM on Poush 29
0	8th AGM of Mithila Laghubitta to endorse 12.67% bonus share; AGM on Poush 23
0	Shine Resunga 8th AGM today; to approve 27% stock dividend
0	Pacific Dev. Bank to approve 22.10% stock dividend; 8th AGM today
0	ShareSansar successfully conducted 3-day share market training in Pokhara
0	Global IME Bank SGM today; to acquire Pacific Dev. Bank
0	Muktinath Bikas Bank formally inaugurates banking office in Gopiganj, Nawalparasi
0	Prabhu Capital 8th AGM approves 20% cash dividend
0	Sebon fixes application fee for online IPO application; Rs 150 for small investors and Rs 250 for large investors
0	ICRA Nepal assigns [ICRANP] IR BBB issuer rating to Laxmi Bank; Laxmi Capital Market receives AMC Quality 3
0	National Microfinance share trading commence from today; trading range starts from Rs 169 to Rs 506
0	Araniko Development Bank 11th AGM approved 17.89% bonus share
0	Vijaya Laghubitta to approve 20% dividend; 4th AGM today
0	Om Dev. Bank opens branch in Jomsom, Mustang
0	6th AGM of Janautthan Samudayik Laghubitta approved 20% bonus share; AGM successfully conducted
0	6 BFIs apt for ASBA system; implementation of the system from Magh 1
0	National Microfinance signs agreement with NEPSE to list 10 lakh units shares; Shares to be listed after 7 days for trading
0	Himalayan General Insurance announces 20 % stock dividend; Paid up to reach Rs 38.52 crore
0	4th AGM of NMB Microfinance approved 25% stock dividend
0	Gandaki Bikas Bank to endorse 19.51% bonus share & merger with Fewa Bikas Bank; 13th AGM on Poush 11
0	Know which commercial banks� stocks to buy in this decreasing market (Exclusive Study)
0	Is the recent decline in interbank lending rate signaling rise in stock market?
0	Last day to secure 20%, 18.18% & 27% bonus share of Janautthan Laghubitta, Lumbini General Insurance & Shine Resunga Dev. Bank respectively
0	Tourism Development Bank announces 19.8% stock dividend
0	Mero Microfinance AGM to approve 20% dividend; 4th AGM on Poush 15; Book closure on Poush 4
0	Alpine Dev. Bank declares 14.5% bonus share; Paid up capital to reach Rs 25.15 crore
0	ASBA system soon to enable IPO/FPO application submission online; allotment to conclude within a month
0	Prabhu Bank opens branch office in Lumbini
0	No over-the-counter IC exchange, says NRB
0	Bank lending jumps three-fold as borrowers regain appetite
0	Reliance Finance announces 15% bonus share; capital to reach Rs. 51.25 crore after bonus share
0	Nepal Investment Bank to distribute 21 % cash dividend warrant from today
0	Kasthamandap Development amended already proposed bonus share
0	45 MW to be added to the central transmission line
0	WB-ADB mission to discuss $1b loan to energy sector
0	Nepal Investment Bank to distribute 21 % cash dividend from Kartik 28
0	INR 500, 1,000 notes worth Rs 33.6 million in Nepal, central bank tells RBI
0	NRB making efforts to return demonetized Indian banknotes
0	India withdraws 500- and 1,000-rupee banknotes from circulation, Nepalis in border areas worried
0	Rural Microfinance declares 20% dividend; paid up to reach Rs 69.21 cr
0	NIBL Sambbridhi Fund-1 to distribute 15 % cash dividend from today
0	Nabil Equity Fund refunding excess public issue money from today; applicants mentioning a/c of Nabil Bank to get refund directly in their a/c
0	United Modi Hydropower refunding excess money from today; applicants mentioning A/C of NIBL, GBIME & DBBL to get refund in respective A/C
0	Banks told to make card transactions more secure
0	Lumbini General Insurance declares 18.182% bonus share; Paid up to reach Rs 39 crore
0	Chhimek and Nagbeli Laghubitta announces massive 52.7% & 80% dividend respectively
0	4th AGM of NMB Microfinance on Mangsir 18; to endorse 25% bonus share
0	Ace Dev Bank�s 21st AGM today; to endorse 20.25% bonus share
0	CBIL Capital appoints Captain Bijay Lama as Brand Ambassador
0	Vibor Society resumes trading from today
0	Citizens Bank relocates its Bardiwas branch of Mahottari
0	Effect of interest rate in stock market; Where will the market go in future?
0	NMB Hybrid Fund L-1 allotment module
0	Premier Insurance declares 20% bonus share; Paid up to reach Rs 44.84 crore
0	Interbank lending rate up despite excess liquidity
0	Nepal ranks second in South Asia
0	Nepal named the world�s �best value destination�
0	NMB Bank proposes 19% stock dividend; Paid up capital to reach Rs 5.33 arba
0	Om Development Bank enters 10th year of operation
0	Reminder; Last day to secure 16.8 % stock dividend of Sindhu Bikas Bank
0	Panchakanya Group introduces new water tanks in market
0	Parliamentary panel urged to re-table BAFI Bill
0	Prabhu Bank opens branch offices in Manthali and Chandranigahapur
0	Nabil Bank to distribute 15% cash dividend warrant from today; urges shareholders to open Demat account
0	19th AGM of Oriental Hotels to endorse 20% bonus share; AGM today
0	Fewa Bikas Bank opens new branch in Taalchowk, Kaski
0	Shikhar Insurance declares 60% stock dividend; Paid up capital to reach Rs 81.56 crore
0	Major fundamental indicators that Investors must know about Non-Life Insurance Companies
0	Innovative & Sewa Bikas Bank declares 21.75 % & 19 % stock dividend; ILFCO Microfinance announces 5% stock dividend
0	Last day to secure 30.4% bonus share of Swarojgar Laghubitta; Book closure tomorrow
0	Muktinath Bikas Bank & Janauthan Samudayik Laghubitta proposes 34% & 20% bonus share respectively
0	Chilime Hydropower Company distributing 15 % bonus share certificate from today
0	Nepal SBI Bank proposes 28% bonus share; Paid up capital to reach Rs 4.96 arba
0	9th AGM of Unique Finance today; to approve 16% stock dividend & endorse acquisition with Civil Bank
0	New cooperatives bill tabled in parliament
0	The Stock Market Behavior on News and a Comparison with S&P 500
0	Global IME Bank to acquire Reliable Dev Bank; Paid up to reach Rs 8 arba
0	Muktinath Bikas Bank to announce 34% bonus share; Right shareholders not eligible for bonus share
0	Industrial Enterprise Bill clears House
0	Finance announces 18.5% & 14% stock dividend respectively
0	Chilime Hydropower to distribute 15 % bonus share certificate from Ashwin 16
0	Upper Trishuli 3A Hydroelectric Project: Chinese bank agrees to extend grace period
0	Nirdhan Utthan declares 20% stock & 11.57% cash dividend; Biratlaxmi Bikas Bank & Manjushree
0	Professional Diyalo Bikas Bank 10th AGM on Kartik 7; to endorse acquisition process with Laxmi Bank
0	Trading of Kumari bank likely to resume tomorrow; Vibor Society, Garima Bikas & Prabhu bank in process to resume trading
0	National Life Insurance proposes 30% stock dividend; paid up to reach Rs 1.31 arba
0	Janaki Finance declares 20% bonus share; Paid up capital to reach Rs 37.28 crore
0	Last day to secure 17% & 15% bonus share of ICFC Finance & Sanima Bank; Book closure tomorrow
0	BFIs need no permission to open branch in remote areas
0	Mahuli Samudayik Laghubitta appoints NCM Merchant as issue manager; to float 1.20 lakh units IPO shares
0	NIBL first private bank to meet NRB requirement
0	Book closure for 32% bonus share of Nepal Bangladesh Bank on Ashwin 19
0	Vijaya Laghubitta proposes 15% stock & 5% cash dividend
0	ICFC Finance 13th AGM on Kartik 1; to endorse 17% bonus share
0	NRB guv urges BFIs to boost investment in staff training
0	Know how Microfinance companies� are affected by NRB directive to decrease Spread rate (Exclusive Study).
0	Citizens Bank right shareholders eligible for approx 16% bonus share; Unclaimed 7.05 lakh unit auction right share closing on Bhadra 31
0	Summit Microfinance & Gandaki Bikas Bank announces 45 % stock & 19.57 % dividend respectively
0	Know the best hydropower to invest � An exclusive study
0	Civil Bank to aquire Hama Merchant & Finance; trading halted of Hama Merchant in NEPSE from today
0	Sindhu Bikas Bank announces 16.8 % stock dividend; Paid up capital to reach Rs 14.12 crore
0	Api Power 13th AGM today; to endorse 5% stock dividend
0	�Bulls make money, bears make money, but pigs just get slaughtered!� What types of investors will you be?
0	Sahayogi Bikas Bank declares 22% stock dividend; Paid up capital to reach Rs 31.45 crore
0	Vibor & Society Dev Bank joint operation to start from today as Vibor Society Dev Bank
0	United Insurance elects Bijaya Bahadur Shrestha as Chairperson
0	Prohibitory period fixed for central bank staff
0	Goodwill finance proposes 25% bonus share; paid up capital to reach Rs 45.37 crore
0	Citizens Bank providing Saudi Riyal exchange service at Panchakashmir Takiya Masjid, Ghantaghar
0	Civil Capital named issue manager for MBL�s rights issue
0	NT data packs
0	Fiat launches Punto Pure hatchback
0	LIC Nepal launches �Jeevan Shree� policy
0	Renault embarks in Nepal with Renault KWID & DUSTER; starting price Rs 16.90 lakhs onwards
0	SIGS1 & SEOS offers impressive 30% & 16% cash dividend respectively
0	Panchakanya Group conducted blood donation program
0	Banks providing education loans against certificates
0	Kanchan Dev Bank opens 9th branch in Belauri Bazar
0	Hurry up; Last day to secure 5% stock dividend of Api Power Company
0	Everest Finance announces 14.5 % stock dividend
0	RBB distributes Rs870 million bonus to staffers
0	Pokhara BFIs tighten realty lending
0	Citizens Bank provides financial support to Bal Bikas Samaj
0	China Gezhouba shows willingness to build Budhigandaki project
0	NIBL Sambriddhi Fund-1 proposes 15% cash dividend to its unit holders
0	Pokhara Finance announces 13.50% stock dividend; Paid up capital to reach �Rs 55.49 crore
0	Standard Chartered Bank distributing 19.21% cash dividend warrant from today
0	ShareSansar sucessfully conducted �Meet & Greet Program�
0	Bishnu Prasad Upadhyaya appointed as Acting CEO of Nepal Insurance Company
0	Technicall Call : Chhimek Laghu Bitta Bikas Bank  Ltd.
0	What impact will be seen in trading after decline in broker commission?
0	Mega Bank enters celebrates 6th Anniversary
0	Understand how EPS is calculated by the banks; Reason why NIC Asia�s EPS has differed
0	Saarc Industry Park to be set up
0	TEPC unveils list of CIP contenders
0	SAARC not only about India: Vaidya
0	How to choose right bank for your business?
0	Interaction on Nepal�s growth opportunities in the offing
0	Citizens Bank signs pact with Boom Remittance
0	Contractor resumes work on TIA project
0	Billions in unspent dev budget for Tarai frozen
0	Prabhu Bank launches new schemes for its credit card holders
0	CDSC urges investors to include bank accounts while opening Demat account
0	Citizens Bank gets approval from SEBON for ASBA System
0	Investors protest in NEPSE premises; pose for 6-point demand
0	Chhimek Laghubitta�to approve�40% stock & 12.70% cash dividend;�15th AGM today
0	NMB Bank commences issuance of EMV chip cards�
0	Nepal SBI adds 6 more collection centers
0	Last day to secure bonus share of Nagbeli Laghubitta, Alpine Dev. Bank, Himalayan General & Sagarmatha Insurance
0	Bank of Kathmandu Lumbini appoints Sitram Kattel & Kunjana Ghimire as official Brand Ambassadors
0	Himalayan General Insurance 23rd AGM on Poush 29; to endorse 20% bonus �share & make amendment in right from 220% to 166%
